user_id,session_id,tip_id
162214,151449994318094,455583
264969,151449994318094,455584
265000,151449994318094,455585
264914,151449994318094,455586
265001,151449994318094,455587
26959,151449994318094,455588
264978,151449994318094,455589
264644,151449994318094,455590
264977,151449994318094,455591
264843,151449994318094,455592
264996,151449994318094,455593
264879,151449994318094,455594
264997,151449994318094,455595
264973,151449994318094,455596
265025,151449994318094,455597
56753,151449994318094,455598
264980,151449994318094,455599
264996,151449994318094,455600
265012,151449994318094,455601
264994,151449994318094,455602
73156,151449994318094,455603
264990,151449994318094,455604
265018,151449994318094,455605
265010,151449994318094,455606
265000,151449994318094,455607
264968,151449994318094,455608
265014,151449994318094,455609
264974,151449994318094,455610
264999,151449994318094,455611
264994,151449994318094,455612
265101,151449994318094,455613
94521,151449994318094,455614
265111,151449994318094,455615
265049,151449994318094,455616
265043,151449994318094,455617
264997,151449994318094,455618
264982,151449994318094,455619
265032,151449994318094,455620
264527,151449994318094,455621
264108,151449994318094,455622
262436,1514500729261997,455624
265090,151449994318094,455625
265019,151449994318094,455626
265046,151449994318094,455627
265056,151449994318094,455628
265036,151449994318094,455629
265053,151449994318094,455630
265045,151449994318094,455631
265020,151449994318094,455632
265124,151449994318094,455633
265003,151449994318094,455634
265000,151449994318094,455635
265022,151449994318094,455636
265070,151449994318094,455637
265047,151449994318094,455638
30600,151449994318094,455639
124041,151449994318094,455640
264988,151449994318094,455641
265030,151449994318094,455642
264996,151449994318094,455643
265026,151449994318094,455644
265119,151449994318094,455645
265128,151449994318094,455646
265138,151449994318094,455647
265015,151449994318094,455648
264989,151449994318094,455649
265008,151449994318094,455650
264980,151449994318094,455651
265055,151449994318094,455652
265039,151449994318094,455653
265081,151449994318094,455654
265076,151449994318094,455655
265046,151449994318094,455656
265085,151449994318094,455657
265016,151449994318094,455658
265029,151449994318094,455659
265134,151449994318094,455660
265059,151449994318094,455661
265027,151449994318094,455662
265105,151449994318094,455663
264981,151449994318094,455664
265068,151449994318094,455665
264985,151449994318094,455666
265118,151449994318094,455667
265028,151449994318094,455668
264644,151449994318094,455669
265005,151449994318094,455670
265042,151449994318094,455671
265095,151449994318094,455672
265052,151449994318094,455674
265161,151449994318094,455675
265077,151449994318094,455676
265079,151449994318094,455677
265063,151449994318094,455678
264926,151449994318094,455679
265177,151449994318094,455680
264995,151449994318094,455681
265186,151449994318094,455682
265087,151449994318094,455683
265135,151449994318094,455684
265154,151449994318094,455685
264995,151449994318094,455686
265005,151449994318094,455687
265058,151449994318094,455688
265049,151449994318094,455689
265156,151449994318094,455690
265123,151449994318094,455691
265104,151449994318094,455692
265131,151449994318094,455693
265190,151449994318094,455694
121264,151449994318094,455695
265066,151449994318094,455696
265181,151449994318094,455697
265108,151449994318094,455698
265083,151449994318094,455699
264892,151449994318094,455700
265054,1514467907115953,455673
265206,151449994318094,455701
265171,151449994318094,455702
264838,151449994318094,455703
265166,151449994318094,455704
265170,151449994318094,455705
265151,151449994318094,455706
264644,151449994318094,455707
265155,151449994318094,455708
265070,151449994318094,455709
265183,151449994318094,455710
265100,151449994318094,455711
265175,151449994318094,455712
264843,151449994318094,455713
264998,151449994318094,455714
265145,151449994318094,455715
265112,151449994318094,455716
265194,151449994318094,455717
265053,151449994318094,455718
265181,151449994318094,455719
265158,151449994318094,455720
264995,151449994318094,455721
265008,151449994318094,455722
264454,151449994318094,455723
265130,151449994318094,455724
265141,151449994318094,455725
265210,151449994318094,455726
265028,151449994318094,455727
265053,151449994318094,455729
265202,151449994318094,455730
265172,151449994318094,455731
265037,151449994318094,455732
121264,151449994318094,455733
265122,151449994318094,455734
265102,151449994318094,455735
265190,151449994318094,455736
265180,151449994318094,455737
265195,151449994318094,455738
265211,151449994318094,455739
265125,151449994318094,455740
265227,151449994318094,455741
265209,151449994318094,455742
264985,151449994318094,455743
265243,151449994318094,455744
265099,151449994318094,455745
265144,151449994318094,455746
265213,151449994318094,455747
265018,151449994318094,455749
265176,151449994318094,455750
265190,151449994318094,455751
264484,151449994318094,455752
121264,151449994318094,455753
264709,151449994318094,455754
265069,151449994318094,455755
265059,151449994318094,455756
265246,151449994318094,455758
265232,151449994318094,455759
265222,151449994318094,455760
265153,151449994318094,455761
264665,151449994318094,455762
265256,151449994318094,455763
265241,151449994318094,455764
265196,151449994318094,455765
265211,151449994318094,455766
265185,151449994318094,455767
264484,151449994318094,455768
265112,151449994318094,455769
265034,151449994318094,455770
265247,151449994318094,455771
265199,151449994318094,455772
265068,151449994318094,455773
265142,151449994318094,455774
264856,151449994318094,455775
265114,151449994318094,455776
265252,151449994318094,455777
264867,151449994318094,455778
265114,151449994318094,455779
265132,151449994318094,455780
246513,1514503003170635,455748
265125,151449994318094,455781
265242,151449994318094,455782
264999,151449994318094,455783
265068,151449994318094,455784
265261,151449994318094,455785
265219,151449994318094,455786
265266,151449994318094,455787
265005,151449994318094,455788
265216,151449994318094,455789
265253,151449994318094,455790
265099,151449994318094,455791
265257,151449994318094,455792
265278,151449994318094,455793
265251,151449994318094,455794
265233,151449994318094,455795
265168,151449994318094,455797
265286,151449994318094,455798
265268,151449994318094,455799
265290,151449994318094,455800
265245,151449994318094,455801
265212,151449994318094,455802
265193,151449994318094,455803
35624,151449994318094,455804
265281,151449994318094,455805
264863,151449994318094,455806
265100,151449994318094,455807
265284,151449994318094,455808
265255,151449994318094,455809
265287,151449994318094,455810
265285,151449994318094,455811
265222,151449994318094,455812
265275,151449994318094,455814
265272,151449994318094,455815
264838,151449994318094,455817
264484,151449994318094,455818
265266,151449994318094,455819
265276,151449994318094,455820
265293,151449994318094,455821
265223,151449994318094,455822
265123,151449994318094,455823
265236,151449994318094,455824
180203,1514499643199515,455831
265199,151449994318094,455825
265265,151449994318094,455826
264989,151449994318094,455827
265292,151449994318094,455828
265251,151449994318094,455829
35628,151449994318094,455830
265289,151449994318094,455833
265253,151449994318094,455835
265269,151449994318094,455836
265168,151449994318094,455837
265295,151449994318094,455838
265052,151449994318094,455839
265294,151449994318094,455840
265299,151449994318094,455841
265305,151449994318094,455842
265273,151449994318094,455844
265285,151449994318094,455845
265303,151449994318094,455846
209962,1514503003170635,455843
50634,151449994318094,455848
265294,151449994318094,455849
265304,151449994318094,455851
264884,151449994318094,455852
265310,151449994318094,455853
253406,1514503003170635,455850
265282,1514500729261997,455855
265289,151449994318094,455856
265312,151449994318094,455858
265282,1514500729261997,455857
265232,151449994318094,455859
265299,151449994318094,455860
265314,151449994318094,455861
265222,151449994318094,455862
265302,151449994318094,455863
68176,151449994318094,455864
265294,151449994318094,455865
264840,151449994318094,455866
265317,151449994318094,455867
265232,151449994318094,455868
265288,1514460644231773,455869
14,1514504722259853,1
265321,151449994318094,455871
265320,151449994318094,455873
264413,151449994318094,455874
14,1514504722259853,1
265327,151449994318094,455875
265324,151449994318094,455876
265326,151449994318094,455877
265332,1514487662257993,455878
264895,151449994318094,455880
265325,151449994318094,455881
265316,151449994318094,455882
265285,151449994318094,455884
265319,151449994318094,455885
265314,151449994318094,455886
171813,1514503003170635,455883
265328,151449994318094,455887
265319,151449994318094,455888
265330,151449994318094,455889
265302,151449994318094,455890
264884,151449994318094,455891
265335,151449994318094,455892
265333,151449994318094,455893
265336,151449994318094,455894
265182,151449994318094,455895
265314,151449994318094,455896
265129,151449994318094,455897
30695,151449994318094,455898
91867,151449994318094,455899
265182,151449994318094,455900
30695,151449994318094,455901
265314,151449994318094,455902
265344,151449994318094,455903
265338,151449994318094,455904
265337,151449994318094,455905
265346,151449994318094,455906
265035,151449994318094,455907
265350,151449994318094,455908
265354,151449994318094,455909
265321,151449994318094,455910
265359,151449994318094,455911
265351,151449994318094,455912
265356,151449994318094,455913
264248,151449994318094,455914
265358,151449994318094,455915
265359,151449994318094,455916
264265,151449994318094,455917
265363,151449994318094,455918
265354,151449994318094,455919
265357,151449994318094,455920
265346,151449994318094,455921
265345,151449994318094,455922
211031,1514485579210829,455924
265361,1514499804251119,455923
265328,151449994318094,455927
265362,151449994318094,455928
265366,151449994318094,455930
265361,1514499804251119,455926
265361,1514499804251119,455929
265362,151449994318094,455931
265367,151449994318094,455932
211031,1514485579210829,455933
265362,151449994318094,455935
265346,151449994318094,455937
265369,1514499804251119,455936
265368,151449994318094,455938
69932,151449994318094,455939
265292,151449994318094,455940
265372,151449994318094,455943
265375,151449994318094,455944
265374,151449994318094,455945
94550,151449994318094,455946
265373,1514499804251119,455950
265376,151449994318094,455948
265375,151449994318094,455951
94550,151449994318094,455952
265374,151449994318094,455953
265379,151449994318094,455954
265379,151449994318094,455955
94550,151449994318094,455956
265366,151449994318094,455957
264484,151449994318094,455958
265381,151449994318094,455959
94550,151449994318094,455960
14,1513977629201005,1
31989,151449994318094,455961
265371,151449994318094,455963
265380,151449994318094,455964
212950,1514493220212714,455967
212714,1514493220212714,455978
265394,1514503003170635,455979
14,1513977629201005,1
265395,151449994318094,455981
265175,151449994318094,455982
265398,1514460644231773,455983
265393,1514493220212714,455985
265404,151449994318094,455989
265390,1514493220212714,455988
241900,1514460644231773,455991
265390,1514493220212714,455995
205807,1514498647205712,455994
259853,1514504722259853,455993
259853,1514504722259853,455996
259853,1514504722259853,455999
262973,1514503003170635,455998
265410,1514503003170635,456002
265398,1514460644231773,456005
263135,1514502986142478,456008
249325,1514493220212714,456009
265422,1514502986142478,456013
265410,1514503003170635,456012
263495,1514493220212714,456017
263135,1514502986142478,456015
265410,1514503003170635,456016
265422,1514502986142478,456018
265422,1514502986142478,456019
265422,1514502986142478,456024
265426,1514498735225714,456020
265426,1514498735225714,456021
265426,1514498735225714,456025
265422,1514502986142478,456027
265422,1514502986142478,456030
130316,151449994318094,456029
262151,1514502986142478,456031
265431,1514504839178616,456032
205975,1514498647205712,456034
265414,1514493220212714,456033
265414,1514493220212714,456035
205975,1514498647205712,456037
263858,1514460644231773,456038
261258,1514503612261099,456039
205975,1514498647205712,456040
265414,1514493220212714,456041
265414,1514493220212714,456035
265414,1514493220212714,456041
265414,1514493220212714,456041
205975,1514498647205712,456043
265414,1514493220212714,456042
265439,1514493220212714,456044
265438,1514493220212714,456046
205975,1514498647205712,456049
265404,151449994318094,456048
265414,1514493220212714,456050
262973,1514503003170635,456051
205975,1514498647205712,456053
14,1514511275261741,1
265414,1514493220212714,456054
265422,1514502986142478,456055
14,1514511275261741,1
265422,1514502986142478,456056
265414,1514493220212714,456058
265422,1514502986142478,456061
265393,1514493220212714,456060
265414,1514493220212714,456063
14,1513977629201005,1
205975,1514498647205712,456067
261886,1513977629201005,456066
265414,1514493220212714,456068
197757,1514322893159627,456073
261851,151450099811450,456077
205975,1514498647205712,456079
263135,1514502986142478,456080
265446,1514502986142478,456081
205975,1514498647205712,456083
261886,1513977629201005,456084
265390,1514493220212714,456085
205975,1514498647205712,456086
205975,1514498647205712,456089
261851,151450099811450,456098
265458,1514502986142478,456099
265458,1514502986142478,456103
265458,1514502986142478,456104
14,1514514413258977,1
14,1514514413258977,1
265461,1514502986142478,456108
265462,1514502986142478,456110
259325,1514502986142478,456111
14,1514504722259853,1
259325,1514502986142478,456116
259325,1514502986142478,456118
259325,1514502986142478,456124
259325,1514502986142478,456130
265468,1514502986142478,456131
259325,1514502986142478,456133
265472,1514502986142478,456134
259325,1514502986142478,456136
259325,1514502986142478,456137
265477,1514502986142478,456138
259325,1514502986142478,456139
265471,1514502986142478,456141
259325,1514502986142478,456142
265479,1514502986142478,456143
265481,1514509558167298,456146
265481,1514509558167298,456148
14,1514515453222717,1
14,1514515453222717,1
14,1514515453222717,1
14,1514515453222717,1
14,1514515453222717,1
259325,1514502986142478,456151
265481,1514509558167298,456150
14,151451685636730,1
261851,151450099811450,456152
265487,1514502986142478,456153
90728,1514509558167298,456155
265480,1514322893159627,456156
265480,1514322893159627,456157
14,151451685636730,1
14,151451685636730,1
14,151451685636730,1
265480,1514322893159627,456158
263801,1514427242116523,456159
265490,1514502986142478,456162
14,151451752238944,1
265471,1514502986142478,456164
263133,1514502986142478,456166
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
14,1514518149265475,1
258238,1514427242116523,456171
14,1514518149265475,1
265498,1514502986142478,456176
265498,1514502986142478,456178
174192,1514502986142478,456179
11450,151450099811450,456180
263592,151450099811450,456181
11450,151450099811450,456180
263592,151450099811450,456181
0,1514514144179147,456186
265471,1514502986142478,456187
242995,1514513391228661,456189
262221,1514502986142478,456197
265504,1514502986142478,456202
265504,1514502986142478,456205
265505,1514517178210476,456204
265505,1514517178210476,456207
265504,1514502986142478,456209
262221,1514502986142478,456210
265505,1514517178210476,456213
265510,1514427242116523,456215
210571,1514517178210476,456216
210571,1514517178210476,456220
241655,1514513391228661,456221
210571,1514517178210476,456223
262221,1514502986142478,456222
248343,1514485579210829,456228
262221,1514502986142478,456239
265454,1514522916200075,456245
265527,1514427242116523,456247
249428,1514514144179147,456248
265527,1514427242116523,456249
262221,1514502986142478,456253
263747,1514514144179147,456257
265542,1514514144179147,456258
265542,1514514144179147,456260
262121,1514514783257179,456263
262121,1514514783257179,456265
263842,1514514783257179,456268
265553,1514514783257179,456280
262221,1514502986142478,456281
262221,1514502986142478,456285
263826,1514514783257179,456287
256565,1514511889193183,456291
194303,1514511889193183,456304
126910,1514516147136188,456305
126910,1514516147136188,456307
126910,1514516147136188,456308
126910,1514516147136188,456311
261052,1514529200179341,456320
147574,1514516147136188,456323
126910,1514516147136188,456330
147574,1514516147136188,456338
147574,1514516147136188,456340
265582,1514516147136188,456344
241655,1514513391228661,456371
214852,1514535641213127,456374
265626,1514535425259063,456394
265626,1514535425259063,456395
265626,1514535425259063,456396
14,1514541806265626,1
14,1514541806265626,1
14,1514541806265626,1
14,1514543643263862,1
14,1514543643263862,1
14,1514543643263862,1
14,15145480931524,1
265644,151455045417192,456446
256229,151455045417192,456448
14,151455045417192,1
14,1514550562261367,1
14,1514550562261367,1
14,1514550562261367,1
14,1514550562261367,1
14,1514550562261367,1
265653,151455045417192,456452
14,1514550562261367,1
14,1514550562261367,1
14,1514550562261367,1
14,1514550562261367,1
14,1514550562261367,1
265653,151455045417192,456453
265654,151455045417192,456454
265655,151455045417192,456455
14,1514550562261367,1
14,1514550562261367,1
265655,151455045417192,456457
265642,1514427242116523,456459
265059,151455045417192,456458
265059,151455045417192,456460
256216,151455045417192,456461
265657,151455045417192,456462
265654,151455045417192,456463
265649,1514517200217176,456464
265655,151455045417192,456465
265655,151455045417192,456466
265649,1514517200217176,456467
265655,151455045417192,456468
265659,151455045417192,456469
256227,151455045417192,456470
256227,151455045417192,456473
256227,151455045417192,456477
265653,151455045417192,456478
265664,1514427242116523,456480
256227,151455045417192,456482
265654,151455045417192,456483
265682,151455045417192,456484
265654,151455045417192,456485
265682,151455045417192,456487
265649,1514517200217176,456491
14,151455344069400,1
14,151455344069400,1
14,151455344069400,1
14,151455344069400,1
14,151455344069400,1
256216,151455045417192,456498
265654,151455045417192,456501
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
265688,151455045417192,456504
265690,151455045417192,456506
265688,151455045417192,456508
14,1514554229261367,1
265688,151455045417192,456509
256228,151455045417192,456511
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
14,1514554229261367,1
265655,151455045417192,456516
256227,151455045417192,456518
14,1514555766261367,1
265690,151455045417192,456519
265690,151455045417192,456520
265697,151455045417192,456522
265702,1514553371259853,456521
265702,1514553371259853,456523
265703,151455045417192,456524
265697,151455045417192,456525
265703,151455045417192,456526
256229,151455045417192,456527
256227,151455045417192,456528
265703,151455045417192,456529
256229,151455045417192,456536
243057,1514548793211603,456537
265710,151455912518094,456540
256227,151455045417192,456541
262602,1514559172257561,456543
256216,151455045417192,456548
256227,151455045417192,456549
265722,151455045417192,456552
265726,1514559172257561,456556
265736,151455045417192,456562
265736,151455045417192,456563
265717,151455045417192,456565
265738,151455045417192,456566
256229,151455045417192,456567
265738,151455045417192,456569
265736,151455045417192,456572
256227,151455045417192,456576
265738,151455045417192,456577
265747,151455045417192,456578
0,1514555978214472,456579
261067,1514535641213127,456581
265747,151455045417192,456580
256229,151455045417192,456583
265733,1514427242116523,456584
265758,151456605218094,456595
14,151456656534552,1
14,151456656534552,1
14,151456656534552,1
256229,151455045417192,456597
265645,151455045417192,456598
256229,151455045417192,456599
14,1514566984263923,1
265767,1514377849250512,456602
265768,151456787218094,456603
57132,151456444318347,456608
213439,1514555595218916,456611
265794,1514555595218916,456612
265792,1514567911221974,456615
262973,1514570069170635,456618
262973,1514570069170635,456619
171972,1514566791171912,456620
171972,1514566791171912,456621
171972,1514566791171912,456622
230688,1514569304217762,456625
262973,1514570069170635,456626
265792,1514567911221974,456627
265394,1514570069170635,456628
262973,1514570069170635,456629
265807,1514569304217762,456634
262973,1514570069170635,456635
265807,1514569304217762,456637
265806,1514555595218916,456638
220227,1514569304217762,456639
262973,1514570069170635,456641
14,1514572691239801,1
14,1514572691239801,1
14,1514572691239801,1
14,1514572691239801,1
14,1514572691239801,1
240303,1514569304217762,456643
218060,1514569304217762,456644
265808,1514570069170635,456650
265806,1514555595218916,456651
265808,1514570069170635,456653
261014,1513977629201005,456656
265808,1514570069170635,456657
258379,1514570069170635,456660
246513,1514570069170635,456661
220227,1514569304217762,456662
265806,1514555595218916,456664
258379,1514570069170635,456673
265808,1514570069170635,456682
258379,1514570069170635,456683
264006,1514574230210232,456702
264006,1514574230210232,456706
265855,151457762718094,456717
265855,151457762718094,456719
265860,151457762718094,456720
265034,151457762718094,456721
265865,151457762718094,456722
265871,151457762718094,456726
265870,151457762718094,456727
265873,151457762718094,456730
265873,151457762718094,456732
265365,151457762718094,456733
265874,151457762718094,456734
265854,1514576751233296,456739
14,1514578430210842,1
14,1514578430210842,1
14,1514578430210842,1
14,1514578430210842,1
265857,1514576751233296,456743
265857,1514576751233296,456755
14,1514579946265475,1
263458,1514576610233187,456762
265931,1514579031261820,456765
262427,1514567896257993,456766
263458,1514576610233187,456767
265935,1514579031261820,456768
265936,1514579031261820,456769
265936,1514579031261820,456772
265943,1514579031261820,456776
265933,1514579031261820,456777
265933,1514579031261820,456779
265936,1514579031261820,456780
265947,1514579031261820,456781
265941,1514579031261820,456782
265933,1514579031261820,456785
256923,1514579031261820,456786
265933,1514579031261820,456789
265943,1514579031261820,456790
265953,1514579031261820,456793
265951,1514567896257993,456794
14,1514581327264077,1
265956,1514565860240369,456795
265939,1514579031261820,456796
14,1514581327264077,1
14,1514581327264077,1
14,1514581327264077,1
14,1514581327264077,1
14,1514581327264077,1
265956,1514565860240369,456798
265414,1514579545212714,456803
265956,1514565860240369,456804
265956,1514565860240369,456805
262059,1514580925259157,456807
265969,1514569978102439,456806
265950,1514579031261820,456809
14,1514581327264077,1
265976,1514579031261820,456813
265956,1514565860240369,456814
262427,1514567896257993,456815
205975,1514574140205712,456816
265978,1514579031261820,456817
265956,1514565860240369,456818
265951,1514567896257993,456819
242811,1514565860240369,456820
242811,1514565860240369,456821
242811,1514565860240369,456824
265992,1514579031261820,456834
265997,151458435318094,456836
265999,1514567896257993,456837
266005,151458435318094,456840
264597,151458435318094,456841
265167,151458435318094,456842
35633,151458435318094,456843
264911,151458435318094,456844
47716,151458435318094,456845
266015,151458435318094,456846
266017,151458435318094,456847
264726,151458435318094,456848
264335,151458435318094,456849
266016,151458435318094,456850
265925,151458435318094,456852
264597,151458435318094,456853
266009,151458435318094,456854
265380,151458435318094,456855
264380,151458435318094,456856
266020,151458435318094,456857
266027,151458435318094,456858
266009,151458435318094,456859
265925,151458435318094,456860
266031,151458435318094,456861
266030,151458435318094,456862
27276,151458435318094,456863
266016,151458435318094,456864
266023,151458435318094,456865
266038,151458435318094,456866
264093,151458435318094,456867
266044,151458435318094,456868
265081,151458435318094,456869
265858,151458435318094,456870
265238,151458435318094,456871
266032,151458435318094,456872
266049,151458435318094,456873
264155,151458435318094,456874
264107,151458435318094,456875
266034,151458435318094,456876
266031,151458435318094,456877
266042,151458435318094,456878
263564,151458435318094,456879
264272,151458435318094,456880
264888,151458435318094,456881
265185,151458435318094,456882
266040,151458435318094,456883
266070,151458435318094,456884
266028,151458435318094,456885
264757,151458435318094,456886
265010,151458435318094,456887
266069,151458435318094,456888
265111,151458435318094,456889
266073,151458435318094,456890
266046,151458435318094,456891
266074,151458435318094,456892
265123,151458435318094,456893
266096,151458435318094,456894
266082,151458435318094,456895
266041,151458435318094,456896
102162,151458435318094,456897
266059,151458435318094,456898
264608,151458435318094,456899
266099,151458435318094,456900
264783,151458435318094,456901
266114,151458435318094,456902
266160,151458435318094,456903
265858,151458435318094,456904
264635,151458435318094,456905
266073,151458435318094,456906
266092,151458435318094,456908
266070,151458435318094,456909
266162,151458435318094,456910
266101,151458435318094,456911
266130,151458435318094,456912
266085,151458435318094,456913
265545,151458435318094,456914
266143,151458435318094,456915
266106,151458435318094,456916
266012,151458435318094,456917
266077,151458435318094,456918
266129,151458435318094,456919
266184,151458435318094,456920
266075,151458435318094,456921
266104,151458435318094,456922
266084,151458435318094,456923
266090,151458435318094,456924
265111,151458435318094,456925
266135,151458435318094,456926
266098,151458435318094,456927
27180,151458435318094,456928
266081,151458435318094,456929
266062,151458435318094,456930
266117,151458435318094,456931
266136,151458435318094,456932
266093,151458435318094,456933
40298,151458435318094,456934
266046,151458435318094,456935
266176,151458435318094,456936
266109,151458435318094,456937
266170,151458435318094,456938
266100,151458435318094,456939
266070,151458435318094,456940
266131,151458435318094,456941
266080,151458435318094,456942
118033,151458435318094,456943
266130,151458435318094,456944
266141,151458435318094,456945
266124,151458435318094,456946
266092,151458435318094,456947
266105,151458435318094,456948
266186,151458435318094,456949
264598,151458435318094,456950
144919,151458435318094,456951
266194,151458435318094,456952
266092,151458435318094,456953
266180,151458435318094,456954
264755,151458435318094,456955
266119,151458435318094,456956
266088,151458435318094,456957
266189,151458435318094,456958
266200,151458435318094,456959
266047,151458435318094,456960
266178,151458435318094,456961
266133,151458435318094,456962
28864,151458435318094,456963
266175,151458435318094,456964
264947,151458435318094,456965
266144,151458435318094,456966
265010,151458435318094,456967
266228,151458435318094,456968
266071,151458435318094,456969
266197,151458435318094,456970
266117,151458435318094,456971
266099,151458435318094,456972
266210,151458435318094,456973
266139,151458435318094,456974
266151,151458435318094,456975
266126,151458435318094,456976
266133,151458435318094,456977
266242,151458435318094,456978
266199,151458435318094,456979
266158,151458435318094,456980
266185,151458435318094,456981
266127,151458435318094,456982
266275,151458435318094,456983
266267,151458435318094,456984
265153,151458435318094,456985
92086,151458435318094,456986
27180,151458435318094,456987
266244,151458435318094,456988
265185,151458435318094,456989
266137,151458435318094,456990
266207,151458435318094,456991
266173,151458435318094,456993
266211,151458435318094,456994
266170,151458435318094,456995
266229,151458435318094,456996
266018,151458435318094,456997
266166,151458435318094,456998
266159,151458435318094,456999
266075,151458435318094,457000
266074,151458435318094,457001
266256,151458435318094,457002
266221,151458435318094,457003
266288,151458435318094,457004
266255,151458435318094,457005
266266,151458435318094,457006
266225,151458435318094,457008
266235,151458435318094,457009
266107,151458435318094,457010
266153,151458435318094,457011
266137,151458435318094,457012
266287,151458435318094,457013
266149,151458435318094,457014
266239,151458435318094,457015
266100,151458435318094,457016
266032,151458435318094,457017
266253,151458435318094,457018
265858,151458435318094,457019
266282,151458435318094,457020
266152,151458435318094,457021
266180,151458435318094,457022
266112,151458435318094,457023
266071,151458435318094,457025
266286,151458435318094,457026
216464,1514583086215807,457007
263592,151458141511450,456992
14,1514585613246185,1
266251,151458435318094,457027
266047,151458435318094,457028
266075,151458435318094,457029
266283,151458435318094,457030
266124,151458435318094,457031
266294,151458435318094,457032
266024,151458435318094,457033
266043,151458435318094,457034
266282,151458435318094,457035
265847,151458435318094,457036
266258,151458435318094,457037
266252,151458435318094,457038
266305,151458435318094,457039
266263,151458435318094,457040
266170,151458435318094,457041
266306,151458435318094,457042
265982,151458435318094,457043
59797,151458435318094,457044
266183,151458435318094,457045
266309,151458435318094,457046
266302,151458435318094,457047
266214,151458435318094,457049
266332,151458435318094,457050
265871,151458435318094,457051
266052,151458435318094,457052
266102,151458435318094,457053
266220,151458435318094,457054
266229,151458435318094,457055
266320,151458435318094,457056
266319,151458435318094,457057
266046,151458435318094,457058
266147,151458435318094,457059
266245,151458435318094,457060
266053,151458435318094,457061
266340,151458435318094,457062
266297,151458435318094,457063
266290,151458435318094,457064
266310,151458435318094,457065
68354,151458435318094,457066
266195,151458435318094,457067
266213,151458435318094,457068
266281,151458435318094,457069
266331,151458435318094,457070
266325,151458435318094,457071
266262,151458435318094,457072
266062,151458435318094,457073
266258,151458435318094,457074
266352,151458435318094,457075
266317,151458435318094,457076
266310,151458435318094,457077
266069,151458435318094,457078
265236,151458435318094,457079
266346,151458435318094,457080
266344,151458435318094,457081
266311,151458435318094,457082
266314,151458435318094,457083
266305,151458435318094,457084
266278,151458435318094,457085
266221,151458435318094,457086
266348,151458435318094,457087
266195,151458435318094,457088
14,1514585613246185,1
14,1514585613246185,1
266215,151458435318094,457089
266229,151458435318094,457090
265236,151458435318094,457091
266245,151458435318094,457092
68354,151458435318094,457093
266308,151458435318094,457094
266182,151458435318094,457095
266257,151458435318094,457096
266310,151458435318094,457097
266356,151458435318094,457098
266123,151458435318094,457099
266181,151458435318094,457100
40298,151458435318094,457101
266343,151458435318094,457102
266290,151458435318094,457103
266362,151458435318094,457104
101806,151458435318094,457105
266262,151458435318094,457106
266224,151458435318094,457107
101806,151458435318094,457108
266097,151458435318094,457109
266361,151458435318094,457110
120913,151458435318094,457111
101806,151458435318094,457112
266339,151458435318094,457113
266349,151458435318094,457114
266372,151458435318094,457115
266366,151458435318094,457116
266348,151458435318094,457117
264246,151458435318094,457118
266368,151458435318094,457119
68354,151458435318094,457120
266221,151458435318094,457121
266374,151458435318094,457122
266307,151458435318094,457123
266220,151458435318094,457124
266317,151458435318094,457125
266297,151458435318094,457126
59797,151458435318094,457128
162223,151458435318094,457129
266308,151458435318094,457130
266171,151458435318094,457131
266384,151458435318094,457132
266388,151458435318094,457133
216421,1514583086215807,457127
266370,151458435318094,457134
266247,151458435318094,457135
266385,151458435318094,457136
266320,151458435318094,457137
64647,151458435318094,457138
266183,151458435318094,457139
266386,151458435318094,457140
266387,151458435318094,457141
266271,151458435318094,457142
266374,151458435318094,457143
266382,151458435318094,457144
266367,151458435318094,457145
266270,151458435318094,457146
266169,151458435318094,457147
266360,151458435318094,457148
266400,151458435318094,457149
266043,151458435318094,457150
266391,151458435318094,457151
216421,1514583086215807,457164
266396,151458435318094,457152
266402,151458435318094,457153
266348,151458435318094,457154
266261,151458435318094,457155
266370,151458435318094,457156
266061,151458435318094,457157
266172,151458435318094,457158
266398,151458435318094,457159
266043,151458435318094,457160
266227,151458435318094,457161
266403,151458435318094,457162
266377,151458435318094,457163
266410,151458435318094,457165
256923,1514579031261820,457175
264278,151458435318094,457166
266395,151458435318094,457167
266409,151458435318094,457168
266074,151458435318094,457169
266409,151458435318094,457170
266404,151458435318094,457171
266409,151458435318094,457172
266417,151458435318094,457173
266389,151458435318094,457174
266411,151458435318094,457176
266410,151458435318094,457177
266315,151458435318094,457178
266307,151458435318094,457179
266104,151458435318094,457180
266397,151458435318094,457181
64647,151458435318094,457182
266422,151458435318094,457183
266414,151458435318094,457184
264582,151458435318094,457185
266407,151458435318094,457186
266347,151458435318094,457187
266328,151458435318094,457188
266374,151458435318094,457189
216421,1514583086215807,457193
266411,151458435318094,457190
64300,151458435318094,457191
266136,151458435318094,457192
266399,151458435318094,457194
265028,151458435318094,457195
266417,151458435318094,457196
264995,151458435318094,457197
36427,151458435318094,457198
266428,151458435318094,457199
